id,date,average_price,total_volume,type,year,geography
22626,1/27/2019,1.37,199353.77,organic,2019,New York
22627,1/27/2019,1.27,4866423.62,conventional,2019,Northeast
22628,1/27/2019,1.34,444575.09,organic,2019,Northeast
22629,1/27/2019,1.24,451933.74,conventional,2019,Northern New England
22630,1/27/2019,1.29,30691.02,organic,2019,Northern New England
22631,1/27/2019,0.93,707494.88,conventional,2019,Orlando
22632,1/27/2019,1.35,8662.25,organic,2019,Orlando
22633,1/27/2019,1.21,507909.45,conventional,2019,Philadelphia
22634,1/27/2019,1.22,55521.46,organic,2019,Philadelphia
22635,1/27/2019,0.75,1503763.9,conventional,2019,Phoenix/Tucson
22636,1/27/2019,1.45,24180.98,organic,2019,Phoenix/Tucson
22637,1/27/2019,1.18,121290.33,conventional,2019,Pittsburgh
22638,1/27/2019,1.33,14310.42,organic,2019,Pittsburgh
22639,1/27/2019,1.06,2345460.58,conventional,2019,Plains
22640,1/27/2019,1.23,79026,organic,2019,Plains
22641,1/27/2019,1.21,670256.04,conventional,2019,Portland
22642,1/27/2019,1.75,33135.86,organic,2019,Portland
22643,1/27/2019,1.04,424274.68,conventional,2019,Raleigh/Greensboro
22644,1/27/2019,1.84,17283.23,organic,2019,Raleigh/Greensboro
22645,1/27/2019,1.02,320600.45,conventional,2019,Richmond/Norfolk
22646,1/27/2019,1.24,17040.26,organic,2019,Richmond/Norfolk
22647,1/27/2019,0.98,205503.72,conventional,2019,Roanoke
22648,1/27/2019,1.39,9423.09,organic,2019,Roanoke
22649,1/27/2019,1.1,557269.74,conventional,2019,Sacramento
22650,1/27/2019,1.6,14721.08,organic,2019,Sacramento
22651,1/27/2019,1.14,517706.48,conventional,2019,San Diego
22652,1/27/2019,1.78,18917.13,organic,2019,San Diego
22653,1/27/2019,1.45,933538.82,conventional,2019,San Francisco
22654,1/27/2019,1.96,46206.65,organic,2019,San Francisco
22655,1/27/2019,1.29,672136.67,conventional,2019,Seattle
22656,1/27/2019,1.56,80755,organic,2019,Seattle
22657,1/27/2019,1.02,529564.35,conventional,2019,South Carolina
22658,1/27/2019,1.33,23429.28,organic,2019,South Carolina
22659,1/27/2019,0.78,7819497.7,conventional,2019,South Central
22660,1/27/2019,1.42,143394.25,organic,2019,South Central
22661,1/27/2019,0.95,6561596.02,conventional,2019,Southeast
22662,1/27/2019,1.42,95714.11,organic,2019,Southeast
22663,1/27/2019,1.14,114005.29,conventional,2019,Spokane
22664,1/27/2019,1.87,5581.78,organic,2019,Spokane
22665,1/27/2019,1.15,211414.99,conventional,2019,St. Louis
22666,1/27/2019,1.34,16469.88,organic,2019,St. Louis
22667,1/27/2019,1.16,79040.74,conventional,2019,Syracuse
22668,1/27/2019,1.19,5536.68,organic,2019,Syracuse
22669,1/27/2019,0.94,759185.16,conventional,2019,Tampa
22670,1/27/2019,1.39,7795.49,organic,2019,Tampa
22671,1/27/2019,1.03,43574809.65,conventional,2019,Total U.S.
22672,1/27/2019,1.46,1678523.73,organic,2019,Total U.S.
22673,1/27/2019,1.03,7820339.92,conventional,2019,West
22674,1/27/2019,1.55,302221.84,organic,2019,West
22675,1/27/2019,0.87,975345.23,conventional,2019,West Tex/New Mexico
22676,1/27/2019,1.54,23944.22,organic,2019,West Tex/New Mexico
22677,2/3/2019,0.98,213344.02,conventional,2019,Albany
22678,2/3/2019,1.27,4530.76,organic,2019,Albany
22679,2/3/2019,0.86,991608.03,conventional,2019,Atlanta
22680,2/3/2019,1.21,12730.33,organic,2019,Atlanta
22681,2/3/2019,1.16,1138059.76,conventional,2019,Baltimore/Washington
22682,2/3/2019,1.35,49961.18,organic,2019,Baltimore/Washington
22683,2/3/2019,1.05,147102.9,conventional,2019,Boise
22684,2/3/2019,1.65,3329.71,organic,2019,Boise
22685,2/3/2019,1.14,912637.13,conventional,2019,Boston
22686,2/3/2019,1.46,29595.15,organic,2019,Boston
22687,2/3/2019,1.16,222644.64,conventional,2019,Buffalo/Rochester
22688,2/3/2019,1.09,15234.19,organic,2019,Buffalo/Rochester
22689,2/3/2019,0.75,11324682.73,conventional,2019,California
22690,2/3/2019,1.42,254605.34,organic,2019,California
22691,2/3/2019,0.85,455383.18,conventional,2019,Charlotte
22692,2/3/2019,1.63,14099.77,organic,2019,Charlotte
22693,2/3/2019,0.77,1271691.38,conventional,2019,Chicago
22694,2/3/2019,1.16,100305.97,organic,2019,Chicago
22695,2/3/2019,0.8,336376.44,conventional,2019,Cincinnati/Dayton
22696,2/3/2019,1.57,7504.55,organic,2019,Cincinnati/Dayton
22697,2/3/2019,0.76,311757.35,conventional,2019,Columbus
22698,2/3/2019,1.42,7770.24,organic,2019,Columbus
22699,2/3/2019,0.66,2053232.14,conventional,2019,Dallas/Ft. Worth
22700,2/3/2019,1.29,30566.56,organic,2019,Dallas/Ft. Worth
22701,2/3/2019,0.91,1368642.97,conventional,2019,Denver
22702,2/3/2019,1.44,27802.55,organic,2019,Denver
22703,2/3/2019,0.78,846884.26,conventional,2019,Detroit
22704,2/3/2019,1.41,11779.76,organic,2019,Detroit
22705,2/3/2019,0.91,366748.42,conventional,2019,Grand Rapids
22706,2/3/2019,0.95,18197.85,organic,2019,Grand Rapids
22707,2/3/2019,0.8,6230039.32,conventional,2019,Great Lakes
22708,2/3/2019,1.22,246554.95,organic,2019,Great Lakes
22709,2/3/2019,1.06,392351.89,conventional,2019,Harrisburg/Scranton
22710,2/3/2019,1.14,24530.95,organic,2019,Harrisburg/Scranton
22711,2/3/2019,1.15,511838.92,conventional,2019,Hartford/Springfield
22712,2/3/2019,1.71,14929.9,organic,2019,Hartford/Springfield
22713,2/3/2019,0.65,2151848.41,conventional,2019,Houston
22714,2/3/2019,1.48,20971.9,organic,2019,Houston
22715,2/3/2019,0.77,329983.88,conventional,2019,Indianapolis
22716,2/3/2019,1.37,8708.14,organic,2019,Indianapolis
22717,2/3/2019,0.89,371578.11,conventional,2019,Jacksonville
22718,2/3/2019,1.25,2899.59,organic,2019,Jacksonville
22719,2/3/2019,0.81,483998.93,conventional,2019,Las Vegas
22720,2/3/2019,1.53,12181.21,organic,2019,Las Vegas
22721,2/3/2019,0.67,5660216.21,conventional,2019,Los Angeles
22722,2/3/2019,1.23,122735.73,organic,2019,Los Angeles
22723,2/3/2019,0.83,181342.06,conventional,2019,Louisville
22724,2/3/2019,1.4,3944.75,organic,2019,Louisville
22725,2/3/2019,0.92,1450118.99,conventional,2019,Miami/Ft. Lauderdale
22726,2/3/2019,1.18,9627.46,organic,2019,Miami/Ft. Lauderdale
22727,2/3/2019,0.91,5313143.4,conventional,2019,Midsouth
22728,2/3/2019,1.44,181273.21,organic,2019,Midsouth
22729,2/3/2019,0.89,351677.57,conventional,2019,Nashville
22730,2/3/2019,1.7,5077.89,organic,2019,Nashville
22731,2/3/2019,0.75,487244.85,conventional,2019,New Orleans/Mobile
22732,2/3/2019,1.51,1264.25,organic,2019,New Orleans/Mobile
22733,2/3/2019,1.24,2943485.63,conventional,2019,New York
22734,2/3/2019,1.66,94634.38,organic,2019,New York
22735,2/3/2019,1.14,7743349.68,conventional,2019,Northeast
22736,2/3/2019,1.43,295394.65,organic,2019,Northeast
22737,2/3/2019,0.93,910892.27,conventional,2019,Northern New England
22738,2/3/2019,1.33,31394.79,organic,2019,Northern New England
22739,2/3/2019,0.9,788939.57,conventional,2019,Orlando
22740,2/3/2019,1.17,8819.78,organic,2019,Orlando
22741,2/3/2019,1.17,712105.3,conventional,2019,Philadelphia
22742,2/3/2019,1.4,30433.61,organic,2019,Philadelphia
22743,2/3/2019,0.61,1856320.79,conventional,2019,Phoenix/Tucson
22744,2/3/2019,1.45,21965.22,organic,2019,Phoenix/Tucson
22745,2/3/2019,0.95,185799.15,conventional,2019,Pittsburgh
22746,2/3/2019,1.28,13660.92,organic,2019,Pittsburgh
22747,2/3/2019,0.77,3533994.34,conventional,2019,Plains
22748,2/3/2019,1.14,76169.69,organic,2019,Plains
22749,2/3/2019,1.1,959581.12,conventional,2019,Portland
22750,2/3/2019,1.7,29251.92,organic,2019,Portland
22751,2/3/2019,0.81,590306.09,conventional,2019,Raleigh/Greensboro
22752,2/3/2019,1.91,16401.6,organic,2019,Raleigh/Greensboro
22753,2/3/2019,0.76,459608.38,conventional,2019,Richmond/Norfolk
22754,2/3/2019,1.16,19681.72,organic,2019,Richmond/Norfolk
22755,2/3/2019,0.77,296964.62,conventional,2019,Roanoke
22756,2/3/2019,1.21,10013.94,organic,2019,Roanoke
22757,2/3/2019,0.86,770852.3,conventional,2019,Sacramento
22758,2/3/2019,1.54,13916.72,organic,2019,Sacramento
22759,2/3/2019,0.76,999546.24,conventional,2019,San Diego
22760,2/3/2019,1.48,21072.88,organic,2019,San Diego
22761,2/3/2019,0.9,1518151.4,conventional,2019,San Francisco
22762,2/3/2019,1.68,48158.25,organic,2019,San Francisco
22763,2/3/2019,1.11,854571.15,conventional,2019,Seattle
22764,2/3/2019,1.32,114469.44,organic,2019,Seattle
22765,2/3/2019,0.89,692850.29,conventional,2019,South Carolina
22766,2/3/2019,1.24,21993.08,organic,2019,South Carolina
22767,2/3/2019,0.69,10151522.09,conventional,2019,South Central
22768,2/3/2019,1.34,127689.9,organic,2019,South Central
22769,2/3/2019,0.88,7781580.63,conventional,2019,Southeast
22770,2/3/2019,1.23,88181.96,organic,2019,Southeast
22771,2/3/2019,1,152362.03,conventional,2019,Spokane
22772,2/3/2019,1.86,4194.28,organic,2019,Spokane
22773,2/3/2019,0.86,298159.65,conventional,2019,St. Louis
22774,2/3/2019,1.36,14937.41,organic,2019,St. Louis
22775,2/3/2019,1.06,123129.18,conventional,2019,Syracuse
22776,2/3/2019,1.1,7867.92,organic,2019,Syracuse
22777,2/3/2019,0.89,879829.2,conventional,2019,Tampa
22778,2/3/2019,1.19,8483.65,organic,2019,Tampa
22779,2/3/2019,0.84,62451514.93,conventional,2019,Total U.S.
22780,2/3/2019,1.37,1586420.12,organic,2019,Total U.S.
22781,2/3/2019,0.86,10373202.61,conventional,2019,West
22782,2/3/2019,1.46,316550.38,organic,2019,West
22783,2/3/2019,0.71,1300618.48,conventional,2019,West Tex/New Mexico
22784,2/3/2019,1.4,22006.22,organic,2019,West Tex/New Mexico
22785,2/10/2019,1.02,124204.74,conventional,2019,Albany
22786,2/10/2019,1.24,4483.93,organic,2019,Albany
22787,2/10/2019,0.83,832118.96,conventional,2019,Atlanta
22788,2/10/2019,1.38,17597.01,organic,2019,Atlanta
22789,2/10/2019,1.15,1033316.63,conventional,2019,Baltimore/Washington
22790,2/10/2019,1.21,57182.94,organic,2019,Baltimore/Washington
22791,2/10/2019,1.04,121030.78,conventional,2019,Boise
22792,2/10/2019,1.66,3672.98,organic,2019,Boise
22793,2/10/2019,1.03,973189.39,conventional,2019,Boston
22794,2/10/2019,1.43,31146.14,organic,2019,Boston
22795,2/10/2019,1.14,183619.62,conventional,2019,Buffalo/Rochester
22796,2/10/2019,1.1,15240.19,organic,2019,Buffalo/Rochester
22797,2/10/2019,0.98,6652678.54,conventional,2019,California
22798,2/10/2019,1.58,234327.49,organic,2019,California
22799,2/10/2019,1.05,294282.52,conventional,2019,Charlotte
22800,2/10/2019,1.5,16119.2,organic,2019,Charlotte
22801,2/10/2019,0.94,831238.75,conventional,2019,Chicago
22802,2/10/2019,1.14,95544.55,organic,2019,Chicago
22803,2/10/2019,0.84,308593.73,conventional,2019,Cincinnati/Dayton
22804,2/10/2019,1.59,5623.84,organic,2019,Cincinnati/Dayton
22805,2/10/2019,0.81,245777.78,conventional,2019,Columbus
22806,2/10/2019,1.41,8891.17,organic,2019,Columbus
22807,2/10/2019,0.68,1675922.9,conventional,2019,Dallas/Ft. Worth
22808,2/10/2019,1.29,39088.58,organic,2019,Dallas/Ft. Worth
22809,2/10/2019,0.91,1060207.89,conventional,2019,Denver
22810,2/10/2019,1.51,28932.46,organic,2019,Denver
22811,2/10/2019,0.9,539006.51,conventional,2019,Detroit
22812,2/10/2019,1.47,12794.13,organic,2019,Detroit
22813,2/10/2019,1.31,174930.48,conventional,2019,Grand Rapids
22814,2/10/2019,1.3,8798,organic,2019,Grand Rapids
22815,2/10/2019,0.91,4362363.79,conventional,2019,Great Lakes
22816,2/10/2019,1.25,225395.1,organic,2019,Great Lakes
22817,2/10/2019,0.92,433633.3,conventional,2019,Harrisburg/Scranton
22818,2/10/2019,1.09,25088.68,organic,2019,Harrisburg/Scranton
22819,2/10/2019,1.23,394432.77,conventional,2019,Hartford/Springfield
22820,2/10/2019,1.62,18474.92,organic,2019,Hartford/Springfield
22821,2/10/2019,0.65,1728818.1,conventional,2019,Houston
22822,2/10/2019,1.43,30570.77,organic,2019,Houston
22823,2/10/2019,0.82,270917.05,conventional,2019,Indianapolis
22824,2/10/2019,1.37,8352.97,organic,2019,Indianapolis
22825,2/10/2019,0.9,292408.84,conventional,2019,Jacksonville
22826,2/10/2019,1.28,2558.98,organic,2019,Jacksonville
22827,2/10/2019,0.88,386155.17,conventional,2019,Las Vegas
22828,2/10/2019,1.54,15206.53,organic,2019,Las Vegas
22829,2/10/2019,0.85,3314020.58,conventional,2019,Los Angeles
22830,2/10/2019,1.46,101309.25,organic,2019,Los Angeles
22831,2/10/2019,0.85,147385.34,conventional,2019,Louisville
22832,2/10/2019,1.51,4244.57,organic,2019,Louisville
22833,2/10/2019,0.89,1186740.96,conventional,2019,Miami/Ft. Lauderdale
22834,2/10/2019,1.18,11083.93,organic,2019,Miami/Ft. Lauderdale
22835,2/10/2019,0.97,4230331.18,conventional,2019,Midsouth
22836,2/10/2019,1.34,204518.81,organic,2019,Midsouth
22837,2/10/2019,0.87,297822.74,conventional,2019,Nashville
22838,2/10/2019,1.73,6111.08,organic,2019,Nashville
22839,2/10/2019,0.66,448057.6,conventional,2019,New Orleans/Mobile
22840,2/10/2019,1.38,3054.67,organic,2019,New Orleans/Mobile
22841,2/10/2019,1.16,2173019.47,conventional,2019,New York
22842,2/10/2019,1.37,147878.56,organic,2019,New York
22843,2/10/2019,1.08,6386679.98,conventional,2019,Northeast
22844,2/10/2019,1.29,381017.43,organic,2019,Northeast
22845,2/10/2019,0.99,664892.78,conventional,2019,Northern New England
22846,2/10/2019,1.17,32145.85,organic,2019,Northern New England
22847,2/10/2019,0.89,658452.81,conventional,2019,Orlando
22848,2/10/2019,1.17,7192.51,organic,2019,Orlando
22849,2/10/2019,0.98,717424.24,conventional,2019,Philadelphia
22850,2/10/2019,1.19,48887.97,organic,2019,Philadelphia
22851,2/10/2019,0.69,1435058.99,conventional,2019,Phoenix/Tucson
22852,2/10/2019,1.34,29333.73,organic,2019,Phoenix/Tucson
22853,2/10/2019,1.14,119943.73,conventional,2019,Pittsburgh
22854,2/10/2019,1.21,15516.23,organic,2019,Pittsburgh
22855,2/10/2019,0.91,2401697.97,conventional,2019,Plains
22856,2/10/2019,1.2,75026.23,organic,2019,Plains
22857,2/10/2019,1.04,878976.45,conventional,2019,Portland
22858,2/10/2019,1.65,34911.6,organic,2019,Portland
22859,2/10/2019,1,387428.56,conventional,2019,Raleigh/Greensboro
22860,2/10/2019,1.67,19726.37,organic,2019,Raleigh/Greensboro
22861,2/10/2019,0.85,345716.59,conventional,2019,Richmond/Norfolk
22862,2/10/2019,1.1,21035.67,organic,2019,Richmond/Norfolk
22863,2/10/2019,0.81,241982.14,conventional,2019,Roanoke
22864,2/10/2019,1.18,9610.78,organic,2019,Roanoke
22865,2/10/2019,1.17,497304.97,conventional,2019,Sacramento
22866,2/10/2019,1.58,14174.2,organic,2019,Sacramento
22867,2/10/2019,0.91,581878.12,conventional,2019,San Diego
22868,2/10/2019,1.61,19544.47,organic,2019,San Diego
22869,2/10/2019,1.33,833319.15,conventional,2019,San Francisco
22870,2/10/2019,1.75,50083.18,organic,2019,San Francisco
22871,2/10/2019,1.22,744338.9,conventional,2019,Seattle
22872,2/10/2019,1.43,87475.9,organic,2019,Seattle
22873,2/10/2019,0.94,541493.48,conventional,2019,South Carolina
22874,2/10/2019,1.25,22498.3,organic,2019,South Carolina
22875,2/10/2019,0.72,8024897.34,conventional,2019,South Central
22876,2/10/2019,1.33,164600.22,organic,2019,South Central
22877,2/10/2019,0.87,6457318.08,conventional,2019,Southeast
22878,2/10/2019,1.27,91969.87,organic,2019,Southeast
22879,2/10/2019,1.12,109772.19,conventional,2019,Spokane
22880,2/10/2019,1.77,4552.35,organic,2019,Spokane
22881,2/10/2019,1.02,186996.75,conventional,2019,St. Louis
22882,2/10/2019,1.71,10372.51,organic,2019,St. Louis
22883,2/10/2019,1.1,88469.82,conventional,2019,Syracuse
22884,2/10/2019,1.06,7663.01,organic,2019,Syracuse
22885,2/10/2019,0.88,740192.51,conventional,2019,Tampa
22886,2/10/2019,1.23,6578.97,organic,2019,Tampa
22887,2/10/2019,0.91,46702984.78,conventional,2019,Total U.S.
22888,2/10/2019,1.37,1686620.09,organic,2019,Total U.S.
22889,2/10/2019,0.92,8187017.65,conventional,2019,West
22890,2/10/2019,1.5,309764.97,organic,2019,West
22891,2/10/2019,0.74,1063152.3,conventional,2019,West Tex/New Mexico
22892,2/10/2019,1.45,23896.2,organic,2019,West Tex/New Mexico
22893,2/17/2019,1.24,106200.32,conventional,2019,Albany
22894,2/17/2019,1.35,3963.57,organic,2019,Albany
22895,2/17/2019,0.89,769226.22,conventional,2019,Atlanta
22896,2/17/2019,1.51,12791.41,organic,2019,Atlanta
22897,2/17/2019,1.25,874882.7,conventional,2019,Baltimore/Washington
22898,2/17/2019,1.28,48737.24,organic,2019,Baltimore/Washington
22899,2/17/2019,1.09,100175.96,conventional,2019,Boise
22900,2/17/2019,1.62,2971.42,organic,2019,Boise
22901,2/17/2019,1.22,687468.23,conventional,2019,Boston
22902,2/17/2019,1.42,33111.99,organic,2019,Boston
22903,2/17/2019,1.15,176596.33,conventional,2019,Buffalo/Rochester
22904,2/17/2019,1.12,14937.83,organic,2019,Buffalo/Rochester
22905,2/17/2019,1.02,6115869,conventional,2019,California
22906,2/17/2019,1.67,223495.01,organic,2019,California
22907,2/17/2019,1.1,287364.2,conventional,2019,Charlotte
22908,2/17/2019,1.42,14847.88,organic,2019,Charlotte
22909,2/17/2019,1.04,781364.36,conventional,2019,Chicago
22910,2/17/2019,1.45,61778.5,organic,2019,Chicago
22911,2/17/2019,0.9,298706.57,conventional,2019,Cincinnati/Dayton
22912,2/17/2019,1.64,7314.61,organic,2019,Cincinnati/Dayton
22913,2/17/2019,0.94,227485.79,conventional,2019,Columbus
22914,2/17/2019,1.41,8206.68,organic,2019,Columbus
22915,2/17/2019,0.7,1576426.95,conventional,2019,Dallas/Ft. Worth
22916,2/17/2019,1.23,31308.05,organic,2019,Dallas/Ft. Worth
22917,2/17/2019,1.11,866237.15,conventional,2019,Denver
22918,2/17/2019,1.48,29727.31,organic,2019,Denver
22919,2/17/2019,1.02,501460.56,conventional,2019,Detroit
22920,2/17/2019,1.56,12300.2,organic,2019,Detroit
22921,2/17/2019,0.99,316432.32,conventional,2019,Grand Rapids
22922,2/17/2019,1.32,6960.77,organic,2019,Grand Rapids
22923,2/17/2019,0.96,4324180.62,conventional,2019,Great Lakes
22924,2/17/2019,1.39,187427.14,organic,2019,Great Lakes
22925,2/17/2019,1.06,330815.87,conventional,2019,Harrisburg/Scranton
22926,2/17/2019,1.17,20668.6,organic,2019,Harrisburg/Scranton
22927,2/17/2019,1.26,358507.39,conventional,2019,Hartford/Springfield
22928,2/17/2019,1.72,17173.99,organic,2019,Hartford/Springfield
22929,2/17/2019,0.7,1576959.14,conventional,2019,Houston
22930,2/17/2019,1.54,34362.14,organic,2019,Houston
22931,2/17/2019,0.9,229996.58,conventional,2019,Indianapolis
22932,2/17/2019,1.35,8657.15,organic,2019,Indianapolis
22933,2/17/2019,0.95,281070.23,conventional,2019,Jacksonville
22934,2/17/2019,1.23,3366.36,organic,2019,Jacksonville
22935,2/17/2019,0.88,399019.53,conventional,2019,Las Vegas
22936,2/17/2019,1.53,12683.24,organic,2019,Las Vegas
22937,2/17/2019,0.97,2870609.01,conventional,2019,Los Angeles
22938,2/17/2019,1.71,89865.15,organic,2019,Los Angeles
22939,2/17/2019,0.85,142729.77,conventional,2019,Louisville
22940,2/17/2019,1.43,4195.87,organic,2019,Louisville
22941,2/17/2019,0.93,1176497.22,conventional,2019,Miami/Ft. Lauderdale
22942,2/17/2019,1.15,9822.04,organic,2019,Miami/Ft. Lauderdale
22943,2/17/2019,1.02,3913765.26,conventional,2019,Midsouth
22944,2/17/2019,1.36,177361.96,organic,2019,Midsouth
22945,2/17/2019,0.88,283586.35,conventional,2019,Nashville
22946,2/17/2019,1.72,3916.93,organic,2019,Nashville
22947,2/17/2019,0.91,349431.25,conventional,2019,New Orleans/Mobile
22948,2/17/2019,1.43,1358.14,organic,2019,New Orleans/Mobile
22949,2/17/2019,1.21,1796208.81,conventional,2019,New York
22950,2/17/2019,1.69,84164.07,organic,2019,New York
22951,2/17/2019,1.19,5126005.79,conventional,2019,Northeast
22952,2/17/2019,1.43,289031.43,organic,2019,Northeast
22953,2/17/2019,1.24,508967.18,conventional,2019,Northern New England
22954,2/17/2019,1.31,31065.26,organic,2019,Northern New England
22955,2/17/2019,0.92,637957.44,conventional,2019,Orlando
22956,2/17/2019,1.16,7393.25,organic,2019,Orlando
22957,2/17/2019,1.16,523640.83,conventional,2019,Philadelphia
22958,2/17/2019,1.34,33706.05,organic,2019,Philadelphia
22959,2/17/2019,0.64,1599351.84,conventional,2019,Phoenix/Tucson
22960,2/17/2019,1.29,22015.52,organic,2019,Phoenix/Tucson
22961,2/17/2019,1.19,116639.89,conventional,2019,Pittsburgh
22962,2/17/2019,1.23,14837.17,organic,2019,Pittsburgh
22963,2/17/2019,1.03,2233430.09,conventional,2019,Plains
22964,2/17/2019,1.17,81608.66,organic,2019,Plains
22965,2/17/2019,1.06,567146.98,conventional,2019,Portland
22966,2/17/2019,1.93,19863.36,organic,2019,Portland
22967,2/17/2019,1.04,382444.85,conventional,2019,Raleigh/Greensboro
22968,2/17/2019,1.71,15256.43,organic,2019,Raleigh/Greensboro
22969,2/17/2019,0.87,328309.02,conventional,2019,Richmond/Norfolk
22970,2/17/2019,1.11,21045.74,organic,2019,Richmond/Norfolk
22971,2/17/2019,0.83,231512.64,conventional,2019,Roanoke
22972,2/17/2019,1.27,8854.84,organic,2019,Roanoke
22973,2/17/2019,1.09,504891.46,conventional,2019,Sacramento
22974,2/17/2019,1.53,15261.54,organic,2019,Sacramento
22975,2/17/2019,1.03,496156.08,conventional,2019,San Diego
22976,2/17/2019,1.79,18277.84,organic,2019,San Diego
22977,2/17/2019,1.14,865141.89,conventional,2019,San Francisco
22978,2/17/2019,1.66,51190.56,organic,2019,San Francisco
22979,2/17/2019,1.45,458433.78,conventional,2019,Seattle
22980,2/17/2019,1.98,32364.66,organic,2019,Seattle
22981,2/17/2019,0.97,525800.71,conventional,2019,South Carolina
22982,2/17/2019,1.32,22111.77,organic,2019,South Carolina
22983,2/17/2019,0.75,7511372.53,conventional,2019,South Central
22984,2/17/2019,1.35,144817.19,organic,2019,South Central
22985,2/17/2019,0.93,6149569.34,conventional,2019,Southeast
22986,2/17/2019,1.31,87618.63,organic,2019,Southeast
22987,2/17/2019,1.3,82073.09,conventional,2019,Spokane
22988,2/17/2019,1.77,4143.6,organic,2019,Spokane
22989,2/17/2019,1.1,202905.87,conventional,2019,St. Louis
22990,2/17/2019,1.64,9389.96,organic,2019,St. Louis
22991,2/17/2019,1.19,79293.65,conventional,2019,Syracuse
22992,2/17/2019,1.13,5979.66,organic,2019,Syracuse
22993,2/17/2019,0.93,699985.63,conventional,2019,Tampa
22994,2/17/2019,1.17,8408.67,organic,2019,Tampa
22995,2/17/2019,0.96,42664975.38,conventional,2019,Total U.S.
22996,2/17/2019,1.45,1410402.61,organic,2019,Total U.S.
22997,2/17/2019,0.94,7290782.79,conventional,2019,West
22998,2/17/2019,1.63,219042.57,organic,2019,West
22999,2/17/2019,0.75,987040.14,conventional,2019,West Tex/New Mexico
23000,2/17/2019,1.44,22268.62,organic,2019,West Tex/New Mexico
23001,2/24/2019,1.08,130748.31,conventional,2019,Albany
23002,2/24/2019,1.35,4185.31,organic,2019,Albany
23003,2/24/2019,0.93,732848.77,conventional,2019,Atlanta
23004,2/24/2019,1.49,20462.82,organic,2019,Atlanta
23005,2/24/2019,1.18,966456.53,conventional,2019,Baltimore/Washington
23006,2/24/2019,1.29,51179.24,organic,2019,Baltimore/Washington
23007,2/24/2019,1.15,106913.61,conventional,2019,Boise
23008,2/24/2019,1.48,4152.67,organic,2019,Boise
23009,2/24/2019,1.24,712064.53,conventional,2019,Boston
23010,2/24/2019,1.38,33540.34,organic,2019,Boston
23011,2/24/2019,1.15,184474.05,conventional,2019,Buffalo/Rochester
23012,2/24/2019,1.16,16231.39,organic,2019,Buffalo/Rochester
23013,2/24/2019,0.97,7467740.43,conventional,2019,California
23014,2/24/2019,1.72,222465.21,organic,2019,California
23015,2/24/2019,1.11,294474.69,conventional,2019,Charlotte
23016,2/24/2019,1.39,15187.37,organic,2019,Charlotte
23017,2/24/2019,1.19,714214.71,conventional,2019,Chicago
23018,2/24/2019,1.47,67883.58,organic,2019,Chicago
23019,2/24/2019,0.7,432364.83,conventional,2019,Cincinnati/Dayton
23020,2/24/2019,1.69,13471.82,organic,2019,Cincinnati/Dayton
23021,2/24/2019,1,217572.67,conventional,2019,Columbus
23022,2/24/2019,1.55,10033.57,organic,2019,Columbus
23023,2/24/2019,0.7,1732537.93,conventional,2019,Dallas/Ft. Worth
23024,2/24/2019,1.23,34402.49,organic,2019,Dallas/Ft. Worth
23025,2/24/2019,1.18,817850.11,conventional,2019,Denver
23026,2/24/2019,1.56,28789.74,organic,2019,Denver
23027,2/24/2019,1.25,389994.82,conventional,2019,Detroit
23028,2/24/2019,1.57,14614.98,organic,2019,Detroit
23029,2/24/2019,1.29,214885.18,conventional,2019,Grand Rapids
23030,2/24/2019,1.34,8061.64,organic,2019,Grand Rapids
23031,2/24/2019,1.05,4073534.93,conventional,2019,Great Lakes
23032,2/24/2019,1.45,210119.75,organic,2019,Great Lakes
23033,2/24/2019,1.06,359105.35,conventional,2019,Harrisburg/Scranton
23034,2/24/2019,1.19,22396.59,organic,2019,Harrisburg/Scranton
23035,2/24/2019,1.27,385054.32,conventional,2019,Hartford/Springfield
23036,2/24/2019,1.85,13348.13,organic,2019,Hartford/Springfield
23037,2/24/2019,0.66,1534690.19,conventional,2019,Houston
23038,2/24/2019,1.41,41098.65,organic,2019,Houston
23039,2/24/2019,0.98,220073.34,conventional,2019,Indianapolis
23040,2/24/2019,1.43,8698.15,organic,2019,Indianapolis
23041,2/24/2019,1.06,231089.99,conventional,2019,Jacksonville
23042,2/24/2019,1.23,3337.9,organic,2019,Jacksonville
23043,2/24/2019,0.9,400884.23,conventional,2019,Las Vegas
23044,2/24/2019,1.55,15098.23,organic,2019,Las Vegas
23045,2/24/2019,0.85,3746804.53,conventional,2019,Los Angeles
23046,2/24/2019,1.72,95183.18,organic,2019,Los Angeles
23047,2/24/2019,0.87,148735.53,conventional,2019,Louisville
23048,2/24/2019,1.52,5003.97,organic,2019,Louisville
23049,2/24/2019,1.06,961563.82,conventional,2019,Miami/Ft. Lauderdale
23050,2/24/2019,1.16,9230.23,organic,2019,Miami/Ft. Lauderdale
23051,2/24/2019,1.02,4080108.28,conventional,2019,Midsouth
23052,2/24/2019,1.38,196072.16,organic,2019,Midsouth
23053,2/24/2019,0.88,296295.64,conventional,2019,Nashville
23054,2/24/2019,1.57,8290.4,organic,2019,Nashville
23055,2/24/2019,0.95,348707.93,conventional,2019,New Orleans/Mobile
23056,2/24/2019,1.11,1406.54,organic,2019,New Orleans/Mobile
23057,2/24/2019,1.26,1721711.53,conventional,2019,New York
